CRASH_EVENT_ID	CRASH_ID	SEQ_NO	EVENT_ID	EVENT_OTHER_DESC
6390309	3827533	3	1	
6390310	3827533	4	3	
6390311	3778040	1	13	
6390312	3796467	1	13	
6390313	3803533	1	10	
6390314	3803533	2	18	
6390315	3825331	1	17	
6390316	3825755	1	18	
6390317	3826328	1	13	
6390318	3826328	2	20	
6390319	3826329	1	14	
6390320	3826329	2	13	
6390321	3826330	1	10	
6390322	3826330	2	3	
6390323	3825333	1	13	
6390324	3826331	1	8	
6390325	3826331	2	3	
6390326	3826331	3	18	
6390327	3826331	4	18	
6390328	3792626	1	13	
6390329	3792627	1	20	
6390337	3808815	1	13	
6390338	3808816	1	13	
6390339	3808823	1	13	
6390340	3808826	1	13	
6390341	3808828	1	13	
6390342	3808833	1	13	
6390343	3808837	1	13	
6390344	3808840	1	13	
6390345	3808854	1	13	
6390346	3808860	1	13	
6390347	3808983	1	13	
6390348	3809095	1	13	
6390349	3809115	1	13	
6390350	3809125	1	13	
6390351	3809131	1	13	
6390352	3809131	2	1	
6390353	3809142	1	13	
6390354	3809153	1	13	
6390355	3809246	1	5	
6390356	3809246	2	3	
6390357	3809249	1	13	
6390358	3809377	1	13	
6390359	3809378	1	13	
6390360	3809379	1	13	
6390361	3809381	1	13	
6390362	3809423	1	13	
6390363	3819066	1	1	
6390364	3819066	2	18	
6390365	3819066	3	18	
6390366	3819066	4	3	
6390367	3827534	1	13	
6390368	3827535	1	13	
6390369	3827535	2	18	
6390370	3827536	1	13	
6390371	3827537	1	13	
6390372	3827538	1	13	
6390373	3827539	1	13	
6390374	3827540	1	19	
6390375	3827540	2	13	
6390376	3827541	1	16	
6390377	3827542	1	13	
6390378	3827543	1	13	
6390379	3827544	1	13	
6390380	3827545	1	13	
6390381	3827546	1	13	
6390382	3827547	1	3	
6390383	3827548	1	1	
6390384	3827548	2	3	
6390385	3827549	1	13	
6390386	3827550	1	13	
6390387	3827551	1	8	
6390388	3827551	2	13	
6390389	3827552	1	1	
6390390	3827552	2	8	
6390391	3827552	3	1	
6390392	3827552	4	3	
6390393	3827553	1	13	
6390394	3827554	1	1	
6390395	3827554	2	98	Reentering Roadway
6390396	3827554	3	1	
6390397	3827554	4	3	
6390398	3827555	1	13	
6390399	3827556	1	13	
6390400	3827557	1	13	
6390401	3827558	1	3	
6390402	3827559	1	13	
6390403	3827559	2	13	
6390404	3827560	1	13	
6390405	3827561	1	3	
6390406	3827561	2	18	
6390407	3827561	3	18	
6390408	3827562	1	13	
6390409	3827563	1	9	
6390410	3827563	2	1	
6390411	3827563	3	18	
6390412	3827563	4	20	
6390413	3827564	1	13	
6390414	3827565	1	13	
6390415	3827566	1	13	
6390416	3827567	1	13	
6390417	3827568	1	13	
6390418	3827569	1	13	
6390419	3827569	2	13	
6390420	3827570	1	13	
6390421	3827571	1	13	
6390422	3827571	2	13	
6390423	3827572	1	13	
6390424	3827573	1	13	
6390425	3827574	1	13	
6390426	3827575	1	1	
6390427	3827575	2	18	
6390428	3827575	3	18	
6390429	3827575	4	18	
6390430	3827576	1	13	
6390431	3827577	1	1	
6390432	3827578	1	13	
6390433	3827579	1	13	
6390434	3827580	1	3	
6390435	3827581	1	13	
6390436	3827581	2	13	
6390437	3827581	3	13	
6390439	3827594	1	13	
6390440	3817753	1	13	
6390441	3827595	1	13	
6390442	3827596	1	13	
6390449	3827600	1	13	
6390450	3814930	1	3	
6390451	3814930	2	5	
6390452	3814933	1	13	
6390453	3827601	1	13	
6390454	3827602	1	13	
6390455	3827603	1	13	
6390456	3827604	1	13	
6390457	3827605	1	13	
6390459	3821491	1	1	
6390460	3821491	2	14	
6390464	3821493	1	13	
6390465	3793849	1	13	
6390466	3794405	1	5	
6390471	3817765	1	1	
6390472	3817765	2	14	
6390478	3827610	1	13	
6390479	3827611	1	13	
6390480	3805144	1	13	
6390481	3827612	1	1	
6390482	3827612	2	3	
6390483	3827612	3	18	
6390484	3827683	1	13	
6390485	3827684	1	13	
6390486	3827685	1	13	
6390487	3827686	1	13	
6390488	3827687	1	13	
6390489	3827688	1	13	
6390491	3827690	1	13	
6390492	3827691	1	13	
6390493	3827692	1	13	
6390494	3827692	2	14	
6390495	3827693	1	14	
6390496	3827694	1	13	
6390497	3827695	1	13	
6390498	3827695	2	14	
6390499	3827695	3	14	
6390500	3827695	4	14	
6390501	3827696	1	1	
6390502	3827696	2	3	
6390503	3827697	1	13	
6390504	3827698	1	13	
6390505	3827699	1	13	
6390506	3827700	1	13	
6390507	3827701	1	13	
6390508	3827702	1	13	
6390509	3827703	1	13	
6390510	3827704	1	13	
6390511	3827705	1	13	
6390512	3827706	1	10	
6390513	3827706	2	13	
6390514	3827707	1	3	
6390515	3827708	1	13	
6390516	3827709	1	13	
6390517	3827710	1	9	
6390518	3827710	2	18	
6295475	3753967	1	13	
6295476	3760274	1	13	
6295477	3764008	1	13	
6295491	3764014	1	13	
6295493	3764015	1	13	
6295494	3761938	1	13	
6295495	3731129	1	20	
6295496	3769904	1	1	
6295497	3769904	2	3	
6295498	3769904	3	5	
6295499	3769905	1	1	
6295500	3769905	2	3	
6295501	3769906	1	1	
6295502	3769906	2	3	
6295503	3769906	3	18	
6295504	3769907	1	13	
6295505	3769908	1	13	
6295506	3769908	2	1	
6295507	3769909	1	1	
6295508	3769909	2	3	
6295509	3769910	1	13	
6295510	3769910	2	1	
6295511	3769910	3	3	
6295512	3769911	1	1	
6295513	3769911	2	3	
6295532	3769928	1	10	
6295533	3769929	1	10	
6295534	3750398	1	13	
6295535	3750451	1	13	
6295536	3769930	1	13	
6295537	3769931	1	13	
6295538	3769932	1	13	
6295539	3769933	1	13	
6295540	3769934	1	18	
6295541	3769935	1	13	
6295542	3769936	1	13	
6295543	3769937	1	13	
6295544	3769938	1	13	
6295545	3769939	1	13	
6295546	3769940	1	13	
6295547	3769941	1	13	
6295548	3769942	1	13	
6295549	3769943	1	3	
6295550	3769944	1	13	
6295551	3769945	1	13	
6295552	3769946	1	18	
6295553	3769947	1	13	
6295554	3769948	1	13	
6295558	3769950	1	13	
6295559	3769951	1	13	
6295561	3769952	1	13	
6295562	3769953	1	13	
6295563	3769954	1	13	
6295564	3769955	1	13	
6295565	3769956	1	13	
6295566	3769957	1	13	
6295567	3769957	2	18	
6295568	3769958	1	13	
6295569	3769959	1	13	
6295570	3769960	1	13	
6295571	3769961	1	13	
6295572	3769962	1	13	
6295573	3769963	1	13	
6295574	3769963	2	18	
6295575	3769964	1	13	
6295576	3769965	1	13	
6295577	3769965	2	18	
6295578	3769966	1	13	
6295579	3769967	1	13	
6295580	3769968	1	13	
6295581	3769969	1	13	
6295582	3769970	1	13	
6295583	3769971	1	13	
6295584	3769971	2	18	
6295585	3769972	1	13	
6295586	3769973	1	13	
6295587	3769974	1	13	
6295588	3769975	1	18	
6295589	3769975	2	18	
6295590	3769976	1	3	
6295591	3769977	1	13	
6295592	3769978	1	18	
6295593	3769979	1	13	
6295595	3769981	1	13	
6295596	3769982	1	13	
6295597	3769983	1	13	
6295598	3769984	1	10	
6295599	3769985	1	13	
6295600	3769986	1	13	
6295601	3769987	1	13	
6295602	3769988	1	13	
6295603	3769989	1	13	
6295604	3769989	2	13	
6295605	3769990	1	13	
6295606	3769990	2	18	
6295607	3769990	3	3	
6295608	3769991	1	13	
6295609	3769992	1	13	
6295610	3769993	1	13	
6295611	3769994	1	13	
6295613	3769996	1	18	
6295614	3769997	1	13	
6295615	3769998	1	13	
6295616	3769999	1	13	
6295617	3769999	2	13	
6295618	3770000	1	13	
6295619	3770001	1	13	
6295620	3770002	1	13	
6295621	3770003	1	18	
6295622	3770004	1	10	
6295623	3770005	1	18	
6295624	3770006	1	13	
6295625	3770007	1	18	
6295626	3770008	1	13	
6295627	3770009	1	13	
6295628	3770010	1	13	
6295629	3770011	1	13	
6295630	3770012	1	13	
6295631	3770013	1	13	
6295632	3770014	1	13	
6295633	3770015	1	13	
6295634	3770015	2	18	
6295635	3770016	1	13	
6295636	3770017	1	18	
6295638	3770019	1	18	
6295639	3770019	2	18	
6295640	3770020	1	18	
6295641	3770021	1	13	
6295642	3770022	1	13	
6295643	3770023	1	13	
6295644	3770024	1	18	
6295645	3770025	1	3	
6295646	3770026	1	13	
6295647	3770027	1	18	
6295648	3770028	1	18	
6295649	3770029	1	13	
6295650	3770030	1	13	
6295651	3770031	1	13	
6295652	3770032	1	13	
6295653	3770033	1	13	
6295654	3770034	1	13	
6295655	3770035	1	18	
6295656	3770036	1	18	
6295657	3770037	1	13	
6295658	3770038	1	13	
6295659	3770039	1	13	
6295660	3770040	1	13	
6295661	3770041	1	13	
6295662	3770042	1	13	
6295663	3770043	1	13	
6295664	3770044	1	13	
6295665	3770045	1	13	
6295666	3770046	1	13	
6295667	3770047	1	13	
6295668	3770048	1	13	
6295669	3770049	1	13	
6295670	3770050	1	13	
6295671	3770051	1	13	
6295672	3770052	1	13	
6295673	3770053	1	13	
6295675	3770055	1	13	
6295676	3770056	1	13	
6295677	3770057	1	18	
6295678	3770058	1	13	
6295679	3770059	1	13	
6295680	3770060	1	13	
6295681	3770061	1	18	
6295682	3770062	1	13	
6295683	3770063	1	13	
6295684	3770064	1	13	
6295685	3770065	1	13	
6295686	3770066	1	18	
6295687	3770066	2	10	
6295688	3770066	3	3	
6295689	3770067	1	13	
6295690	3770068	1	13	
6295691	3770069	1	18	
6295692	3770070	1	13	
6295693	3770071	1	13	
6295694	3770072	1	18	
6295695	3770073	1	13	
6295696	3770073	2	18	
6295697	3770074	1	13	
6295698	3770074	2	13	
6295699	3770075	1	13	
6295700	3770076	1	3	
6295701	3770076	2	18	
6295702	3770076	3	18	
6295703	3770077	1	18	
6295704	3770078	1	13	
6295705	3770079	1	13	
6295706	3770080	1	13	
6295707	3770081	1	13	
6295708	3770082	1	18	
6295709	3770082	2	13	
6295710	3770083	1	13	
6295711	3770084	1	13	
6295712	3770084	2	13	
6295713	3770085	1	13	
6295714	3770086	1	13	
6295715	3770087	1	13	
6295716	3770088	1	13	
6295717	3770089	1	13	
6295718	3770090	1	13	
6295719	3770090	2	13	
6295720	3770090	3	13	
6295721	3770091	1	13	
6295722	3770092	1	13	
6295723	3770093	1	13	
6295724	3770093	2	13	
6295725	3770094	1	18	
6295726	3770094	2	3	
6295727	3770095	1	13	
6295728	3770096	1	13	
6295729	3770097	1	13	
6295730	3770098	1	13	
6295731	3770099	1	18	
6295732	3770100	1	6	
6295733	3770101	1	18	
6295734	3770101	2	3	
6295735	3770101	3	18	
6295736	3770102	1	18	
6295737	3770103	1	13	
6295738	3770104	1	13	
6295739	3770104	2	13	
6295740	3770105	1	13	
6295741	3770106	1	13	
6295742	3770107	1	18	
6295743	3770108	1	13	
6295744	3770109	1	13	
6295745	3770110	1	13	
6295746	3770111	1	13	
6295747	3770111	2	18	
6295748	3770111	3	18	
6295749	3770111	4	18	
6295750	3770112	1	13	
6295751	3770113	1	13	
6295752	3770114	1	3	
6295753	3770115	1	18	
6295754	3770115	2	3	
6295755	3770116	1	13	
6295756	3770117	1	13	
6295757	3770118	1	13	
6295758	3770119	1	13	
6295759	3770120	1	13	
6295760	3770121	1	18	
6295761	3770121	2	18	
6295762	3770121	3	18	
6295763	3770121	4	3	
6295764	3770122	1	13	
6295765	3770123	1	13	
6295766	3770124	1	13	
6295767	3770125	1	13	
6295768	3770126	1	13	
6295769	3770127	1	13	
6295770	3770128	1	13	
6295771	3770129	1	18	
6295772	3770130	1	13	
6295773	3770131	1	3	
6295774	3770132	1	18	
6295775	3770132	2	18	
6295776	3770133	1	13	
6295777	3770134	1	13	
6295778	3770135	1	13	
6295779	3770136	1	13	
6295780	3770137	1	13	
6295781	3770138	1	13	
6295782	3770139	1	13	
6295783	3770139	2	18	
6295784	3770140	1	13	
6295785	3770141	1	13	
6295786	3770142	1	13	
6295787	3770143	1	13	
6295788	3770144	1	13	
6295789	3770145	1	13	
6295790	3770146	1	13	
6409382	3838386	1	13	
6409383	3838386	2	3	
6409384	3838386	3	5	
6409385	3838387	1	13	
6409386	3838388	1	9	
6409387	3838388	2	3	
6409388	3838389	1	3	
6409390	3838390	1	13	
6409392	3838391	1	13	
6409393	3838392	1	13	
6409394	3838393	1	13	
6409395	3838394	1	13	
6409397	3838395	1	13	
6409398	3838396	1	13	
6409400	3838397	1	13	
6409401	3838397	2	13	
6409402	3838397	3	13	
6409403	3838398	1	13	
6409404	3838399	1	13	
6409405	3838400	1	13	
6409406	3838401	1	6	
6409407	3838402	1	13	
6409408	3838403	1	13	
6409409	3838404	1	13	
6409410	3838405	1	13	
6409411	3838406	1	13	
6409412	3838407	1	13	
6409413	3838408	1	13	
6409414	3838408	2	18	
6409416	3838410	1	13	
6409417	3838411	1	13	
6409418	3838412	1	13	
6409419	3838413	1	13	
6409420	3838414	1	13	
6409421	3838415	1	13	
6409423	3838417	1	13	
6409424	3838418	1	13	
6409425	3838419	1	13	
6409431	3838420	1	13	
6409432	3838421	1	13	
6409433	3838422	1	13	
6409434	3838423	1	13	
6409435	3838424	1	13	
6409436	3838424	2	13	
6409437	3838425	1	13	
6409439	3838427	1	13	
6409440	3838427	2	13	
6409444	3838428	1	13	
6409445	3838429	1	13	
6409449	3838430	1	13	
6409455	3838432	1	13	
6409456	3838433	1	13	
6409457	3838434	1	13	
6409458	3838435	1	13	
6409459	3838436	1	13	
6409460	3838437	1	13	
6409462	3838438	1	13	
6409463	3838439	1	13	
6409464	3838440	1	13	
6409465	3838441	1	13	
6409470	3838442	1	13	
6409471	3838443	1	13	
6285614	3763766	2	1	
6285615	3763767	1	13	
6285616	3763767	2	1	
6285618	3763769	1	13	
6285619	3763770	1	13	
6285620	3763771	1	13	
6285621	3763772	1	13	
6285622	3763773	1	13	
6285623	3763774	1	2	
6285624	3763775	1	13	
6285625	3763776	1	5	
6285626	3763777	1	13	
6285627	3763778	1	13	
6285628	3763779	1	13	
6285629	3763780	1	18	
6285630	3763781	1	13	
6285632	3763783	1	13	
6285633	3763784	1	13	
6285634	3763785	1	1	
6285635	3763785	2	3	
6285636	3763785	3	18	
6285637	3763786	1	13	
6285638	3763787	1	13	
6285640	3763789	1	14	
6285643	3763791	1	13	
6285644	3763792	1	13	
6285645	3763793	1	6	
6285646	3763794	1	18	
6285647	3763795	1	1	
6285648	3763795	2	3	
6285649	3763795	3	18	
6285650	3763796	1	13	
6285651	3763797	1	12	
6285653	3763798	1	13	
6285654	3763799	1	10	
6285655	3763799	2	13	
6285656	3763800	1	13	
6285657	3763800	2	3	
6285658	3763801	1	13	
6285659	3763802	1	13	
6323278	3788377	1	13	
6323279	3788377	2	13	
6323280	3788377	3	13	
6323281	3788378	1	13	
6323282	3788379	1	18	
6323283	3788380	1	1	
6323284	3788380	2	18	
6323285	3788380	3	20	
6323286	3788381	1	13	
6323287	3788382	1	13	
6323288	3788382	2	13	
6323289	3788383	1	13	
6323290	3788384	1	13	
6323291	3788384	2	13	
6323292	3788385	1	13	
6323293	3788386	1	13	
6323294	3788386	2	13	
6323295	3788387	1	13	
6323296	3788387	2	13	
6323297	3788388	1	13	
6323298	3788389	1	13	
6323299	3788390	1	13	
6323300	3788391	1	13	
6323301	3788392	1	8	
6323302	3788392	2	1	
6323303	3788392	3	18	
6323304	3788392	4	18	
6323305	3788393	1	13	
6323306	3788393	2	98	
6323307	3788394	1	13	
6323308	3788394	2	98	
6323309	3788395	1	13	
6323310	3788395	2	98	
6323311	3788396	1	13	
6285708	3762428	1	13	
6285709	3763096	1	13	
6323312	3788396	2	98	
6285711	3763828	1	13	
6285712	3763829	1	13	
6285713	3763830	1	1	
6285714	3763830	2	18	
6323313	3788397	1	13	
6323314	3788397	2	13	
6285717	3763832	1	13	
6285718	3763833	1	13	
6323315	3788398	1	14	
6323316	3788398	2	98	
6323317	3788399	1	13	
6285740	3762499	1	13	
6285741	3762500	1	13	
6285742	3762501	1	13	
6285743	3762502	1	5	
6285744	3762503	1	2	
6285745	3762503	2	3	
6285746	3762503	3	18	
6285747	3762504	1	13	
6285748	3762505	1	13	
6285749	3762506	1	1	
6285750	3762506	2	18	
6285751	3762506	3	18	
6285752	3762506	4	20	
6323318	3788399	2	13	
6323319	3788400	1	13	
6285755	3762508	1	13	
6323320	3788400	2	18	
6323321	3788401	1	13	
6323322	3788401	2	98	
6285759	3762510	1	13	
6285760	3762511	1	13	
6285761	3762511	2	13	
6285762	3762511	3	18	
6285763	3762512	1	13	
6285764	3762513	1	13	
6285765	3762514	1	13	
6285766	3762515	1	13	
6285767	3762516	1	13	
6285768	3762516	2	13	
6285769	3762518	1	13	
6285770	3762519	1	20	
6285771	3762521	1	13	
6285772	3762522	1	13	
6285773	3762523	1	13	
6285774	3762525	1	13	
6285775	3762526	1	13	
6285776	3762527	1	13	
6285777	3762528	1	18	
6285778	3762529	1	13	
6285779	3762530	1	13	
6285780	3762531	1	13	
6285781	3762532	1	13	
6285782	3762534	1	13	
6285783	3762535	1	13	
6285784	3762536	1	18	
6285785	3762536	2	13	
6285786	3762536	3	18	
6285787	3762537	1	13	
6285788	3762538	1	13	
6285789	3762540	1	10	
6285790	3762541	1	13	
6285791	3762541	2	13	
6285792	3762542	1	13	
6285793	3762545	1	13	
6285794	3762546	1	13	
6285795	3762548	1	13	
6285796	3762551	1	13	
6285797	3762553	1	18	
6285799	3762564	1	13	
6285800	3762565	1	13	
6285801	3762566	1	13	
6285802	3762566	2	1	
6285803	3762566	3	18	
6285804	3762572	1	13	
6285805	3762572	2	10	
6285806	3762575	1	13	
6285807	3762575	2	13	
6285808	3762576	1	13	
6285809	3762577	1	13	
6285810	3762578	1	13	
6285811	3762601	1	13	
6285812	3763836	1	13	
6285813	3763836	2	13	
6285814	3727834	1	13	
6285815	3763837	1	13	
6285816	3763837	2	13	
6285817	3763838	1	3	
6285818	3763839	1	13	
6285819	3763840	1	13	
6285820	3763841	1	13	
6285821	3763841	2	3	
6285822	3763842	1	13	
6285823	3763843	1	13	
6285824	3763844	1	13	
6285825	3763845	1	3	
6285832	3763846	1	98	Evasive action/Pre
6285833	3763846	2	13	
6285834	3763846	3	1	
6285835	3763847	1	1	
6285836	3763847	2	18	
6285837	3763847	3	18	
6285838	3763848	1	13	
6285839	3763849	1	98	Re-entering roadway/Col
6285840	3763849	2	13	
6285841	3763850	1	13	
6285842	3763851	1	1	
6285843	3763851	2	18	
6285844	3763851	3	3	
6285845	3763852	1	13	
6285846	3763853	1	13	
6285847	3763854	1	13	
6285848	3763854	2	98	Hit and Run/misc
6285849	3763855	1	98	Evasive action/Pre
6285850	3763855	2	1	
6285851	3763855	3	3	
6285852	3763855	4	5	
6285853	3763856	1	13	
6285854	3763856	2	13	
6285855	3763856	3	13	
6285856	3763857	1	13	
6285857	3763858	1	13	
6285858	3763859	1	13	
6285859	3763860	1	13	
6285860	3763861	1	18	
6285861	3763861	2	18	
6285862	3763862	1	98	Other/misc
6285863	3763863	1	13	
6285864	3763864	1	18	
6285865	3763865	1	13	
6285866	3763866	1	13	
6285867	3763867	1	13	
6285868	3763868	1	13	
6285869	3763869	1	13	
6285870	3763870	1	13	
6285871	3763871	1	13	
6285872	3763872	1	13	
6285873	3763873	1	13	
6285874	3763874	1	13	
6285875	3763875	1	9	
6285876	3763875	2	1	
6285877	3763876	1	13	
6285878	3763877	1	18	
6285879	3763878	1	13	
6285880	3763879	1	13	
6285881	3763879	2	13	
6285882	3763880	1	13	
6285883	3763881	1	13	
6285884	3763882	1	13	
6285886	3739568	1	1	
6285887	3739568	2	18	
6285888	3763337	1	10	
6285889	3763337	2	1	
6285890	3763337	3	3	
6285891	3763883	1	13	
6285892	3763884	1	1	
6285893	3763884	2	18	
6285894	3763884	3	13	
6285895	3763885	1	13	
6285896	3763886	1	13	
6285897	3763887	1	13	
6285898	3763888	1	13	
6285899	3763889	1	8	
6285900	3763889	2	13	
6285901	3763890	1	13	
6285902	3763891	1	13	
6285903	3763892	1	21	
6323323	3788402	1	13	
6323324	3788402	2	18	
6285906	3763895	1	13	
6285907	3763896	1	13	
6323325	3788403	1	13	
6285909	3763898	1	13	
6285910	3763899	1	13	
6285911	3763900	1	13	
6285912	3763901	1	13	
6285913	3763902	1	6	
6323326	3788403	2	98	
6323327	3788404	1	13	
6285918	3733521	1	13	
6285919	3763904	1	13	
6285920	3763905	1	13	
6285921	3763906	1	13	
6285922	3763907	1	13	
6340883	3783230	1	13	
6340884	3799605	1	13	
6340885	3799606	1	13	
6340886	3799607	1	13	
6340887	3799608	1	13	
6340888	3799609	1	13	
6340889	3799609	2	13	
6340890	3799609	3	1	
6340891	3799610	1	13	
6340892	3799610	2	1	
6340893	3799611	1	13	
6340894	3799612	1	3	
6340896	3799614	1	13	
6340897	3799615	1	13	
6340898	3799616	1	18	
6340899	3799617	1	13	
6340900	3799618	1	13	
6340901	3799618	2	13	
6340902	3799618	3	13	
6340903	3799618	4	13	
6340904	3799619	1	18	
6340905	3799619	2	3	
6340906	3799620	1	13	
6340907	3799621	1	13	
6340908	3799622	1	1	
6340909	3799622	2	14	
6340910	3799623	1	13	
6340911	3799624	1	13	
6340912	3799626	1	13	
6340913	3799627	1	1	
6340914	3799627	2	98	Came Back on Road
6340915	3799627	3	2	
6340916	3799627	4	1	
6340917	3799628	1	13	
6340918	3799629	1	13	
6340919	3799630	1	13	
6340920	3799631	1	1	
6340921	3799631	2	3	
6340922	3799632	1	13	
6340923	3799633	1	1	
6340924	3799633	2	18	
6340925	3799633	3	1	
6340926	3799633	4	18	
6340927	3799634	1	1	
6340928	3799634	2	18	
6340929	3799635	1	98	Rear-End
6340930	3799636	1	98	Same Direction Turning
6340931	3799636	2	98	Loss of Control
6340932	3799636	3	3	
6340933	3799637	1	98	Loss of Control
6340934	3799637	2	3	
6340935	3799638	1	98	Rear-End
6340936	3799639	1	13	
6340937	3799640	1	13	
6340938	3799641	1	1	
6340939	3799641	2	3	
6340940	3799641	3	18	
6340941	3799642	1	1	
6340942	3799642	2	13	
6340943	3799642	3	18	
6340944	3799643	1	1	
6340945	3799643	2	8	
6340946	3799643	3	18	
6340947	3799644	1	13	
6340948	3799645	1	13	
6340949	3799646	1	13	
6340950	3799647	1	7	
6340951	3799648	1	13	
6340952	3799649	1	8	
6340953	3799650	1	1	
6340954	3799650	2	10	
6347784	3778356	1	13	
6340969	3794400	1	13	
6347785	3804102	1	13	
6347786	3804103	1	13	
6340972	3788199	1	13	
6340973	3770609	1	14	
6340979	3757548	1	1	
6340980	3757548	2	18	
6347787	3804103	2	12	
6340984	3798515	1	13	
6347788	3804104	1	13	
6340990	3778991	1	13	
6340991	3799656	1	1	
6340992	3799656	2	18	
6340993	3799656	3	3	
6340994	3799657	1	13	
6340995	3799658	1	13	
6340996	3799659	1	1	
6340997	3799659	2	18	
6340998	3780450	1	13	
6340999	3784131	1	12	
6341002	3794418	1	13	
6341003	3794423	1	13	
6341007	3795709	1	13	
6341008	3798527	1	17	
6341009	3798527	2	2	
6341010	3798527	3	18	
6341011	3750356	1	13	
6341012	3750356	2	7	
6341013	3750356	3	1	
6341014	3799660	1	1	
6341015	3799660	2	18	
6341016	3799660	3	10	
6341017	3799660	4	3	
6341018	3799661	1	13	
6341019	3799662	1	9	
6341020	3799662	2	13	
6341021	3799663	1	20	
6341022	3799772	1	14	
6341023	3799773	1	13	
6341024	3799774	1	13	
6341025	3799775	1	13	
6341026	3799776	1	13	
6341027	3799777	1	13	
6341028	3799778	1	18	
6341029	3799778	2	3	
6341030	3799779	1	1	
6341031	3799779	2	18	
6341032	3799779	3	3	
6341033	3799780	1	1	
6341034	3799780	2	18	
6341035	3799780	3	3	
6341036	3799781	1	13	
6341037	3799782	1	13	
6341038	3799783	1	13	
6341039	3799784	1	1	
6341040	3799785	1	13	
6341041	3799786	1	13	
6341042	3799787	1	13	
6341043	3799788	1	13	
6341044	3799789	1	13	
6341045	3799790	1	13	
6341046	3799791	1	13	
6341047	3799792	1	13	
6341048	3799793	1	18	
6341049	3799794	1	13	
6341050	3799795	1	14	
6341051	3799796	1	13	
6341052	3799797	1	18	
6341053	3799797	2	13	
6341054	3799797	3	3	
6341055	3799798	1	13	
6341056	3799799	1	13	
6341057	3799800	1	13	
6341058	3799801	1	1	
6341059	3799801	2	18	
6341060	3799801	3	2	
6341061	3799801	4	18	
6341062	3799802	1	18	
6341063	3799802	2	18	
6341064	3799803	1	2	
6341065	3799803	2	18	
6341066	3799804	1	13	
6341067	3799805	1	13	
6341068	3799806	1	18	
6341069	3799806	2	2	
6341070	3799807	1	1	
6341071	3799807	2	18	
6341072	3799807	3	3	
6341073	3799808	1	1	
6341074	3799808	2	18	
6341075	3799809	1	8	
6341076	3799809	2	13	
6341077	3799810	1	3	
6341078	3799811	1	13	
6341079	3799812	1	13	
6341080	3799813	1	13	
6341081	3799814	1	13	
6341082	3799815	1	13	
6341083	3799816	1	13	
6341084	3799817	1	13	
6341085	3799818	1	13	
6341086	3799819	1	2	
6341087	3799819	2	18	
6341088	3799820	1	18	
6341089	3799821	1	1	
6341090	3799821	2	18	
6341091	3799821	3	18	
6341092	3799822	1	1	
6341093	3799822	2	18	
6341094	3799822	3	13	
6341095	3799823	1	13	
6341096	3799824	1	13	
6341097	3799825	1	6	
6341098	3799826	1	13	
6341099	3799827	1	13	
6341100	3799828	1	13	
6341101	3799829	1	13	
6341102	3799830	1	13	
6341103	3799831	1	13	
6341104	3799832	1	13	
6341105	3799833	1	13	
6341106	3799834	1	13	
6341107	3799835	1	13	
6341108	3799836	1	13	
6341109	3799837	1	13	
6341110	3799838	1	1	
6341111	3799838	2	18	
6341112	3799839	1	13	
6341113	3799840	1	13	
6341114	3799841	1	13	
6341115	3799842	1	13	
6341116	3799843	1	13	
6341119	3799845	1	13	
6341120	3799846	1	13	
6341121	3799847	1	17	
6341122	3799848	1	1	
6341123	3799848	2	18	
6341124	3799848	3	3	
6341126	3799850	1	13	
6341127	3799851	1	13	
6341128	3799852	1	13	
6341129	3799853	1	14	
6347790	3804106	1	13	
6347791	3802147	1	18	
6347792	3756212	1	18	
6347793	3756212	2	18	
6347794	3756212	3	18	
6347795	3784461	1	12	
6347796	3784462	1	12	
6347797	3765676	1	13	
6347798	3763041	1	13	
6347799	3776922	1	13	
6347800	3772810	1	13	
6347801	3793419	1	13	
6347802	3765690	1	13	
6347803	3765692	1	14	
6347804	3765694	1	13	
6347805	3765696	1	12	
6347806	3765727	1	13	
6347807	3804107	1	14	
6347808	3790481	1	13	
6347809	3791922	1	13	
6347810	3772817	1	14	
6347811	3772846	1	13	
6347812	3776927	1	13	
6347813	3776944	1	12	
6347814	3778473	1	13	
6347815	3803246	1	13	
6347816	3778476	1	16	
6347817	3778488	1	13	
6347818	3778490	1	14	
6347819	3776955	1	14	
6347820	3778497	1	13	
6347821	3778515	1	14	
6347822	3778516	1	13	
6347823	3778521	1	13	
6347824	3779123	1	13	
6347825	3779125	1	13	
6347826	3779127	1	13	
6347827	3781659	1	13	
6347828	3785744	1	13	
6347829	3778531	1	14	
6347830	3779129	1	13	
6347831	3782329	1	13	
6347832	3781673	1	13	
6347833	3781674	1	12	
6347834	3799864	1	13	
6347835	3782343	1	13	
6347836	3782345	1	13	
6347837	3785034	1	13	
6347838	3788666	1	13	
6347839	3788669	1	13	
6347840	3793444	1	16	
6347841	3793453	1	13	
6347842	3793455	1	12	
6347843	3793459	1	13	
6347844	3793469	1	13	
6347845	3793474	1	14	
6347846	3793477	1	13	
6347847	3793478	1	12	
6347848	3793480	1	13	
6347849	3793481	1	13	
6347850	3793482	1	14	
6347851	3793483	1	13	
6347852	3793484	1	13	
6347853	3793487	1	13	
6347854	3793491	1	12	
6398791	3832277	1	13	
6398792	3832277	2	98	
6398793	3832278	1	13	
6398794	3832278	2	98	
6398795	3832279	1	5	
6398796	3832279	2	98	
